 time            vref1           vref2           vref3           vref4           vout1           vout2           vout3           vout4          
 2.77800000e-09  7.36273440e-01  7.36656935e-01  7.36280984e-01  7.36654323e-01  7.18623861e-01  7.15289723e-01  7.18758680e-01  7.15182392e-01 
 2.77900000e-09  7.36273919e-01  7.36657510e-01  7.36281476e-01  7.36654896e-01  7.18633329e-01  7.15307106e-01  7.18756074e-01  7.15206510e-01 
 2.78000000e-09  7.36274398e-01  7.36658157e-01  7.36281965e-01  7.36655536e-01  7.18629767e-01  7.15321114e-01  7.18738509e-01  7.15228146e-01 
 2.78100000e-09  7.36274835e-01  7.36658846e-01  7.36282404e-01  7.36656219e-01  7.18619190e-01  7.15319818e-01  7.18713709e-01  7.15235696e-01 
 2.78200000e-09  7.36275226e-01  7.36659511e-01  7.36282791e-01  7.36656880e-01  7.18615993e-01  7.15300903e-01  7.18698526e-01  7.15226518e-01 
 2.78300000e-09  7.36275608e-01  7.36660106e-01  7.36283172e-01  7.36657476e-01  7.18627850e-01  7.15278865e-01  7.18700641e-01  7.15213618e-01 
 2.78400000e-09  7.36276028e-01  7.36660649e-01  7.36283599e-01  7.36658023e-01  7.18646645e-01  7.15274213e-01  7.18709429e-01  7.15216393e-01 
 2.78500000e-09  7.36276496e-01  7.36661208e-01  7.36284081e-01  7.36658580e-01  7.18659823e-01  7.15288711e-01  7.18710826e-01  7.15237610e-01 
 2.78600000e-09  7.36276980e-01  7.36661834e-01  7.36284577e-01  7.36659200e-01  7.18660574e-01  7.15305013e-01  7.18697808e-01  7.15261369e-01 
 2.78700000e-09  7.36277432e-01  7.36662518e-01  7.36285032e-01  7.36659877e-01  7.18651247e-01  7.15308524e-01  7.18673999e-01  7.15273496e-01 
 2.78800000e-09  7.36277833e-01  7.36663197e-01  7.36285432e-01  7.36660551e-01  7.18644903e-01  7.15293545e-01  7.18654962e-01  7.15268188e-01 
 2.78900000e-09  7.36278212e-01  7.36663813e-01  7.36285809e-01  7.36661167e-01  7.18652950e-01  7.15269761e-01  7.18652897e-01  7.15253838e-01 
 2.79000000e-09  7.36278616e-01  7.36664365e-01  7.36286220e-01  7.36661722e-01  7.18671558e-01  7.15258402e-01  7.18661704e-01  7.15250288e-01 
 2.79100000e-09  7.36279072e-01  7.36664913e-01  7.36286689e-01  7.36662269e-01  7.18687813e-01  7.15268439e-01  7.18666520e-01  7.15267047e-01 
 2.79200000e-09  7.36279556e-01  7.36665517e-01  7.36287186e-01  7.36662868e-01  7.18693018e-01  7.15285871e-01  7.18658315e-01  7.15291718e-01 
 2.79300000e-09  7.36280020e-01  7.36666190e-01  7.36287657e-01  7.36663532e-01  7.18686145e-01  7.15293641e-01  7.18636900e-01  7.15307850e-01 
 2.79400000e-09  7.36280435e-01  7.36666878e-01  7.36288071e-01  7.36664214e-01  7.18677766e-01  7.15283455e-01  7.18615243e-01  7.15307155e-01 
 2.79500000e-09  7.36280815e-01  7.36667515e-01  7.36288450e-01  7.36664850e-01  7.18681596e-01  7.15259852e-01  7.18608522e-01  7.15293152e-01 
 2.79600000e-09  7.36281207e-01  7.36668082e-01  7.36288847e-01  7.36665419e-01  7.18698737e-01  7.15242629e-01  7.18616046e-01  7.15284109e-01 
 2.79700000e-09  7.36281647e-01  7.36668623e-01  7.36289300e-01  7.36665960e-01  7.18717303e-01  7.15246900e-01  7.18623583e-01  7.15295143e-01 
