       frequency          s11_db          s12_db          s21_db          s22_db         s11_deg         s12_deg         s21_deg         s22_deg
  1.28951049e+11 -6.57926906e-01 -4.24495722e+01 -4.24495722e+01 -6.50118285e-01 -1.73487373e+02 -1.06757473e+02 -1.06757473e+02 -1.78487811e+02
  1.29030969e+11 -6.59927472e-01 -4.23762933e+01 -4.23762933e+01 -6.52012583e-01 -1.73591921e+02 -1.06967965e+02 -1.06967965e+02 -1.78595853e+02
  1.29110889e+11 -6.61943335e-01 -4.23026924e+01 -4.23026924e+01 -6.53921712e-01 -1.73696708e+02 -1.07178930e+02 -1.07178930e+02 -1.78704133e+02
  1.29190809e+11 -6.63974692e-01 -4.22287680e+01 -4.22287681e+01 -6.55845863e-01 -1.73801737e+02 -1.07390375e+02 -1.07390376e+02 -1.78812653e+02
  1.29270729e+11 -6.66021738e-01 -4.21545188e+01 -4.21545188e+01 -6.57785230e-01 -1.73907009e+02 -1.07602310e+02 -1.07602310e+02 -1.78921416e+02
  1.29350649e+11 -6.68084676e-01 -4.20799431e+01 -4.20799431e+01 -6.59740009e-01 -1.74012528e+02 -1.07814742e+02 -1.07814742e+02 -1.79030423e+02
  1.29430569e+11 -6.70163710e-01 -4.20050395e+01 -4.20050395e+01 -6.61710401e-01 -1.74118294e+02 -1.08027678e+02 -1.08027678e+02 -1.79139676e+02
  1.29510490e+11 -6.72259049e-01 -4.19298065e+01 -4.19298065e+01 -6.63696611e-01 -1.74224311e+02 -1.08241127e+02 -1.08241127e+02 -1.79249179e+02
  1.29590410e+11 -6.74370904e-01 -4.18542426e+01 -4.18542426e+01 -6.65698847e-01 -1.74330580e+02 -1.08455098e+02 -1.08455099e+02 -1.79358932e+02
  1.29670330e+11 -6.76499493e-01 -4.17783461e+01 -4.17783462e+01 -6.67717321e-01 -1.74437103e+02 -1.08669600e+02 -1.08669600e+02 -1.79468939e+02
  1.29750250e+11 -6.78645036e-01 -4.17021157e+01 -4.17021157e+01 -6.69752248e-01 -1.74543884e+02 -1.08884640e+02 -1.08884640e+02 -1.79579201e+02
  1.29830170e+11 -6.80807755e-01 -4.16255497e+01 -4.16255497e+01 -6.71803848e-01 -1.74650923e+02 -1.09100227e+02 -1.09100227e+02 -1.79689720e+02
  1.29910090e+11 -6.82987881e-01 -4.15486465e+01 -4.15486465e+01 -6.73872346e-01 -1.74758225e+02 -1.09316371e+02 -1.09316371e+02 -1.79800500e+02
  1.29990010e+11 -6.85185645e-01 -4.14714045e+01 -4.14714045e+01 -6.75957968e-01 -1.74865790e+02 -1.09533080e+02 -1.09533081e+02 -1.79911542e+02
  1.30069930e+11 -6.87401285e-01 -4.13938222e+01 -4.13938222e+01 -6.78060948e-01 -1.74973621e+02 -1.09750365e+02 -1.09750365e+02 -1.80022848e+02
  1.30149850e+11 -6.89635041e-01 -4.13158978e+01 -4.13158979e+01 -6.80181522e-01 -1.75081721e+02 -1.09968233e+02 -1.09968233e+02 -1.80134422e+02
  1.30229770e+11 -6.91887159e-01 -4.12376299e+01 -4.12376299e+01 -6.82319931e-01 -1.75190092e+02 -1.10186696e+02 -1.10186696e+02 -1.80246265e+02
  1.30309690e+11 -6.94157891e-01 -4.11590167e+01 -4.11590167e+01 -6.84476421e-01 -1.75298737e+02 -1.10405762e+02 -1.10405762e+02 -1.80358380e+02
  1.30389610e+11 -6.96447491e-01 -4.10800565e+01 -4.10800565e+01 -6.86651242e-01 -1.75407658e+02 -1.10625441e+02 -1.10625441e+02 -1.80470769e+02
  1.30469530e+11 -6.98756219e-01 -4.10007477e+01 -4.10007477e+01 -6.88844649e-01 -1.75516857e+02 -1.10845744e+02 -1.10845744e+02 -1.80583435e+02
  1.30549451e+11 -7.01084341e-01 -4.09210886e+01 -4.09210886e+01 -6.91056902e-01 -1.75626338e+02 -1.11066680e+02 -1.11066680e+02 -1.80696381e+02
  1.30629371e+11 -7.03432126e-01 -4.08410774e+01 -4.08410775e+01 -6.93288267e-01 -1.75736102e+02 -1.11288260e+02 -1.11288260e+02 -1.80809608e+02
  1.30709291e+11 -7.05799851e-01 -4.07607125e+01 -4.07607125e+01 -6.95539014e-01 -1.75846152e+02 -1.11510495e+02 -1.11510495e+02 -1.80923120e+02
  1.30789211e+11 -7.08187796e-01 -4.06799921e+01 -4.06799921e+01 -6.97809418e-01 -1.75956491e+02 -1.11733394e+02 -1.11733395e+02 -1.81036919e+02
  1.30869131e+11 -7.10596248e-01 -4.05989144e+01 -4.05989144e+01 -7.00099759e-01 -1.76067122e+02 -1.11956970e+02 -1.11956970e+02 -1.81151008e+02
  1.30949051e+11 -7.13025498e-01 -4.05174777e+01 -4.05174777e+01 -7.02410326e-01 -1.76178047e+02 -1.12181233e+02 -1.12181233e+02 -1.81265389e+02
